subject_cui,subject_name,subject_semtype,predicate,object_cui,object_name,object_semtype,first_year,first_pmid,citation_pmid,first_issn,first_sentence_id,Questions,Model_Answer,Similarity,Correct_Flag,Target_Object
C0599482,antrectomy,topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,19903194,19903194,,19144773,To which patients or groups is antrectomy typically administered?,Gastric ulcers,0.25432655215263367,0,Patients
C0599933|5970|6857|64689|65125,p65|RELA|SYT1|GORASP1|WNK1,aapp,ADMINISTERED_TO,C0038250,Stem cells,cell,2010,20014279,20014279,,28215931,To which cell types is p65|RELA|SYT1|GORASP1|WNK1 typically administered?,T cells,0.4794272780418396,0,Stem cells
C0599964|652,BMP4|BMP4,aapp,ADMINISTERED_TO,C0882849,CD34+ cell,cell,2010,19950207,19950207,,27213387,To which cell types is BMP4|BMP4 typically administered?,Osteoblasts,0.083579533,0,CD34+ cell
C0600558,Neoadjuvant Therapy,topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,20002658,20002658,,21396391,To which patients or groups is Neoadjuvant Therapy typically administered?,Locally advanced cancer,0.24662569165229797,0,Patients
C0633084,Plavix,orch,ADMINISTERED_TO,C0030705,Patients,humn,2010,24148541,24148541,,22496408,To which patients or groups is Plavix typically administered?,Acute coronary syndrome,0.23840808868408203,0,Patients
C0647210,monooxyethylene trimethylolpropane tristearate,lipd,ADMINISTERED_TO,C1441322,VIABLE CELLS,cell,2010,19916819,19916819,,26668099,To which cell types is monooxyethylene trimethylolpropane tristearate typically administered?,Macrophages,0.3151363134384155,0,VIABLE CELLS
C0647210,monooxyethylene trimethylolpropane tristearate,lipd,ADMINISTERED_TO,C1512505,Breast Cancer Cell,cell,2010,19936915,19936915,,19603963,To which cell types is monooxyethylene trimethylolpropane tristearate typically administered?,Langerhans cells,0.3678430914878845,0,Breast Cancer Cell
C0666364,TRANCE protein,bacs,ADMINISTERED_TO,C0026809,Mus,mamm,2010,19950012,19950012,,27085771,To which species is TRANCE protein typically administered?,RANKL,0.27060917019844055,0,Mus
C0666743,infliximab,imft,ADMINISTERED_TO,C0043210,Woman,humn,2010,19940453,19940453,,21625524,To which patients or groups is infliximab typically administered?,"Rheumatoid arthritis, Crohn's disease, ulcerative colitis, psoriatic arthritis, ankylosing s",0.013904348015785217,0,Woman
C0667301,Y 27632,orch,ADMINISTERED_TO,C0014597,Epithelial Cells,cell,2010,19912046,19912046,,23689744,To which cell types is Y 27632 typically administered?,Smooth muscle cells,0.4860061705112457,0,Epithelial Cells
C0669372|4843,"NOS2A protein, human|NOS2",aapp,ADMINISTERED_TO,C0553257,Renal Cell,cell,2010,20006572,20006572,,23715637,"To which cell types is NOS2A protein, human|NOS2 typically administered?",Macrophages,0.2718183398246765,0,Renal Cell
C0677850,adjuvant therapy,topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,19921233,19921233,,29035383,To which patients or groups is adjuvant therapy typically administered?,Stage II-III cancer,0.06534154,0,Patients
C0683174,topical application,topp,ADMINISTERED_TO,C0035173,Research Personnel,humn,2010,19939706,19939706,,21065770,To which patients or groups is topical application typically administered?,Dermatological conditions,0.13647925853729248,0,Research Personnel
C0694888|5728,PTEN gene|PTEN,aapp,ADMINISTERED_TO,C0038250,Stem cells,cell,2010,20004652,20004652,,22473393,To which cell types is PTEN gene|PTEN typically administered?,Cancer cells,0.5549646615982056,0,Stem cells
C0699700,Depo-Provera,phsu,ADMINISTERED_TO,C0043210,Woman,humn,2010,19906824,19906824,,21009719,To which patients or groups is Depo-Provera typically administered?,Contraception in females,0.31454816460609436,0,Woman
C0699749,disease stage,diap,ADMINISTERED_TO,C0030705,Patients,humn,2010,24281100,24281100,,22559031,To which patients or groups is disease stage typically administered?,Terminal patients,1,1,Patients
C0699918,Elastases,enzy,ADMINISTERED_TO,C0034493,Oryctolagus cuniculus,mamm,2010,24148684,24148684,,22601471,To which species is Elastases typically administered?,Pseudomonas aeruginosa,0.16013695299625397,0,Oryctolagus cuniculus
C0699918,Elastases,enzy,ADMINISTERED_TO,C0680398,secondary group,humn,2010,24148684,24148684,,22601471,To which patients or groups is Elastases typically administered?,Pulmonary emphysema,-0.008773349,0,secondary group
C0700431,Cardiac rehabilitation,topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,19952757,19952757,,28488684,To which patients or groups is Cardiac rehabilitation typically administered?,Post-myocardial infarction patients,1,1,Patients
C0701195,DDAVP,aapp,ADMINISTERED_TO,C0034694,"Rats, Brattleboro",mamm,2010,20007345,20007345,,24203936,To which species is DDAVP typically administered?,"Hemophilia A, von Willebrand disease",0.029521223157644272,0,"Rats, Brattleboro"
C0719187,Cataflam,orch,ADMINISTERED_TO,C0003062,Animals,anim,2010,19937640,19937640,,20059721,To which medical entities is Cataflam typically administered?,"Osteoarthritis, Rheumatoid arthritis",0.061281200498342514,0,Animals
C0724693,Sildenafil citrate,orch,ADMINISTERED_TO,C0034693,Rattus norvegicus,mamm,2010,19945540,19945540,,24518144,To which species is Sildenafil citrate typically administered?,Homo sapiens,0.1936052441596985,0,Rattus norvegicus
C0728940,Excision,topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,19937164,19937164,,19780268,To which patients or groups is Excision typically administered?,Skin lesions,0.3292244076728821,0,Patients
C0728940,Excision,topp,ADMINISTERED_TO,C0582175,Surgeon,humn,2010,19945988,19945988,,24756027,To which patients or groups is Excision typically administered?,Skin lesions,0.29113849997520447,0,Surgeon
C0750430,WORK UP,diap,ADMINISTERED_TO,C0030705,Patients,humn,2010,19918770,19918770,,27835733,To which patients or groups is WORK UP typically administered?,Hypercoagulable states,0.099687941,0,Patients
C0751962,Xenodiagnosis,diap,ADMINISTERED_TO,C0001675,Adult,humn,2010,19995919,19995919,,7102787,To which patients or groups is Xenodiagnosis typically administered?,Chagas disease,0.1208065077662468,0,Adult
C0752046,Single Nucleotide Polymorphism,nusq,ADMINISTERED_TO,C0007452,Cattle,mamm,2010,20003856,20003856,,21984821,To which species is Single Nucleotide Polymorphism typically administered?,Humans,0.33790984749794006,0,Cattle
C0752046,Single Nucleotide Polymorphism,nusq,ADMINISTERED_TO,C0030705,Patients,humn,2010,19914334,19914334,,25314951,To which patients or groups is Single Nucleotide Polymorphism typically administered?,Genetic testing,0.21584954857826233,0,Patients
C0752345,High-Density Polyethylene,orch,ADMINISTERED_TO,C0206427,Rod Photoreceptors,cell,2010,19945928,19945928,,24723198,To which cell types is High-Density Polyethylene typically administered?,Macrophages,0.039879773,0,Rod Photoreceptors
C0755562,U 0126,orch,ADMINISTERED_TO,C0007634,Cells,cell,2010,23119142,23119142,,22272623,To which cell types is U 0126 typically administered?,Fibroblasts,0.4064534902572632,0,Cells
C0765796,glucose-mannose-glucose,carb,ADMINISTERED_TO,C0030705,Patients,humn,2010,19918767,19918767,,27833781,To which patients or groups is glucose-mannose-glucose typically administered?,Hemolytic disease of the newborn,0.22486674785614014,0,Patients
C0769544,oil fly ash,orch,ADMINISTERED_TO,C0024432,macrophage,cell,2010,19941295,19941295,,22044021,To which cell types is oil fly ash typically administered?,Macrophages,1,1,macrophage
C0796344,genetic analysis,diap,ADMINISTERED_TO,C0030705,Patients,humn,2010,23926372,23926372,,24214023,To which patients or groups is genetic analysis typically administered?,"BRCA1, BRCA2",0.12030918151140213,0,Patients
C0796679,Chemoembolisation,topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,19908093,19908093,,21707380,To which patients or groups is Chemoembolisation typically administered?,Hepatocellular carcinoma,0.033707462,0,Patients
C0796693,Sentinel Lymph Node Biopsy,diap,ADMINISTERED_TO,C0030705,Patients,humn,2010,19913418,19913418,,24693429,To which patients or groups is Sentinel Lymph Node Biopsy typically administered?,Breast cancer patients,1,1,Patients
C0814409,resistance education,topp,ADMINISTERED_TO,C0086287,Females,humn,2010,20012448,20012448,,27094749,To which patients or groups is resistance education typically administered?,Individuals with Musculoskeletal injuries,0.18874427676200867,0,Females
C0850168,Laser treatment,topp,ADMINISTERED_TO,C0034493,Oryctolagus cuniculus,mamm,2010,19912560,19912560,,23961832,To which species is Laser treatment typically administered?,Rodents,0.28005313873291016,0,Oryctolagus cuniculus
C0850292,Radiofrequency ablation,topp,ADMINISTERED_TO,C0260194,radiologist,humn,2010,20007068,20007068,,24052053,To which patients or groups is Radiofrequency ablation typically administered?,Cardiac arrhythmias,0.20842412114143372,0,radiologist
C0851027,Medical exam,diap,ADMINISTERED_TO,C0030705,Patients,humn,2010,19997070,19997070,,18703715,To which patients or groups is Medical exam typically administered?,"Pre-employment, Aviation, Commercial driving",0.13103871047496796,0,Patients
C0857127,Induction,topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,19939852,19939852,,21142294,To which patients or groups is Induction typically administered?,Neonates,0.2781633138656616,0,Patients
C0870300,Assessment: Cognition,diap,ADMINISTERED_TO,C0030705,Patients,humn,2010,19995837,19995837,,7037013,To which patients or groups is Assessment: Cognition typically administered?,Geriatric patients,1,1,Patients
C0870883,Metabolites,bacs,ADMINISTERED_TO,C0007634,Cells,cell,2010,20014793,20014793,,28456649,To which cell types is Metabolites typically administered?,Red blood cells,1,1,Cells
C0874161,Oseltamivir,orch,ADMINISTERED_TO,C0030705,Patients,humn,2010,20013322,20013322,,27708823,To which patients or groups is Oseltamivir typically administered?,Influenza A and B,0.2286210060119629,0,Patients
C0883073,FOOT AND MOUTH DISEASE VIRUS RIBONUCLEIC ACID,bacs,ADMINISTERED_TO,C0039005,Family suidae,mamm,2010,20005905,20005905,,23343428,To which species is FOOT AND MOUTH DISEASE VIRUS RIBONUCLEIC ACID typically administered?,Vaccinia,0.23426903784275055,0,Family suidae
C0887947,"Antiretroviral Therapy, Highly Active",topp,ADMINISTERED_TO,C0021270,Infant,humn,2010,19952057,19952057,,28160004,"To which patients or groups is Antiretroviral Therapy, Highly Active typically administered?",HIV-positive individuals,0.1213732361793518,0,Infant
C0905464,landiolol,orch,ADMINISTERED_TO,C0030705,Patients,humn,2010,24922473,24922473,,22247782,To which patients or groups is landiolol typically administered?,Acute myocardial infarction,0.2060602605342865,0,Patients
C0919425|1543,CYP1A1 gene|CYP1A1,aapp,ADMINISTERED_TO,C0085080,Chinese Hamster Ovary Cell,cell,2010,19902426,19902426,,18760057,To which cell types is CYP1A1 gene|CYP1A1 typically administered?,Pulmonary macrophages,0.076312438,0,Chinese Hamster Ovary Cell
C0920367,"Tomography, Optical Coherence",diap,ADMINISTERED_TO,C0030705,Patients,humn,2010,19949834,19949834,,26949972,"To which patients or groups is Tomography, Optical Coherence typically administered?",Ophthalmology,0.3694552183151245,0,Patients
C0939882,Kava preparation,orch,ADMINISTERED_TO,C0026809,Mus,mamm,2010,19948201,19948201,,25964106,To which species is Kava preparation typically administered?,Homo sapiens,0.1346503645181656,0,Mus
C0949596,HMGN Proteins,bacs,ADMINISTERED_TO,C0015576,Family,humn,2010,19948258,19948258,,26014038,To which patients or groups is HMGN Proteins typically administered?,Leukemia,0.21837811172008514,0,Family
C0965644,HIF1alpha protein,aapp,ADMINISTERED_TO,C0007634,Cells,cell,2010,20004970,20004970,,22697126,To which cell types is HIF1alpha protein typically administered?,Hypoxic tumor cells,1,1,Cells
C0966639|84957,RELT|RELT,aapp,ADMINISTERED_TO,C0014597,Epithelial Cells,cell,2010,19969290,19969290,,2945412,To which cell types is RELT|RELT typically administered?,T cells,0.4858652353286743,0,Epithelial Cells
C0995188,cetuximab,aapp,ADMINISTERED_TO,C0431085,[M]Unspecified tumor cell NOS,cell,2010,19952953,19952953,,28584235,To which cell types is cetuximab typically administered?,Epidermal growth factor receptor (EGFR) positive cancer cells,0.275871217,0,[M]Unspecified tumor cell NOS
C1099354,"RNA, Small Interfering",bacs,ADMINISTERED_TO,C0007600,Cell Line,cell,2010,19904609,19904609,,19910989,"To which cell types is RNA, Small Interfering typically administered?",Immune cells,0.41939711570739746,0,Cell Line
C1099354,"RNA, Small Interfering",bacs,ADMINISTERED_TO,C0007634,Cells,cell,2010,19935706,19935706,,18919112,"To which cell types is RNA, Small Interfering typically administered?",Immune cells,1,1,Cells
C1099354,"RNA, Small Interfering",bacs,ADMINISTERED_TO,C0022567,keratinocyte,cell,2010,19968822,19968822,,2539198,"To which cell types is RNA, Small Interfering typically administered?",Immune cells,0.24847832322120667,0,keratinocyte
C1099354,"RNA, Small Interfering",bacs,ADMINISTERED_TO,C0024432,macrophage,cell,2010,20006615,20006615,,23760515,"To which cell types is RNA, Small Interfering typically administered?",Immune cells,0.42490601539611816,0,macrophage
C1099354,"RNA, Small Interfering",bacs,ADMINISTERED_TO,C0025201,melanocyte,cell,2010,19968822,19968822,,2539198,"To which cell types is RNA, Small Interfering typically administered?",Immune cells,0.2893681824207306,0,melanocyte
C1099354,"RNA, Small Interfering",bacs,ADMINISTERED_TO,C0431085,[M]Unspecified tumor cell NOS,cell,2010,19915977,19915977,,26255061,"To which cell types is RNA, Small Interfering typically administered?",Immune cells,0.3101903200149536,0,[M]Unspecified tumor cell NOS
C1099354,"RNA, Small Interfering",bacs,ADMINISTERED_TO,C0682524,fibroblast cell line,cell,2010,20013795,20013795,,27967614,"To which cell types is RNA, Small Interfering typically administered?",Immune cells,0.31885382533073425,0,fibroblast cell line
C1101610,MicroRNAs,bacs,ADMINISTERED_TO,C0015576,Family,humn,2010,19942686,19942686,,22860198,To which patients or groups is MicroRNAs typically administered?,"None, MicroRNAs are not administered, they are endogenous.",-0.011232638,0,Family
C1120535,LJP 993,orch,ADMINISTERED_TO,C0026809,Mus,mamm,2010,19919973,19919973,,28386124,To which species is LJP 993 typically administered?,Non-human primates,0.14562615752220154,0,Mus
C1135135,erlotinib,orch,ADMINISTERED_TO,C0030705,Patients,humn,2010,20014878,20014878,,28504127,To which patients or groups is erlotinib typically administered?,Non-small cell lung cancer,0.079943977,0,Patients
C1136170,Virulence Factors,bacs,ADMINISTERED_TO,C0007634,Cells,cell,2010,20001787,20001787,,20870693,To which cell types is Virulence Factors typically administered?,"None, it's a term for bacterial toxins.",0.2533518970012665,0,Cells
C1136254,Microbicides,phsu,ADMINISTERED_TO,C0175925,Dairy cattle,mamm,2010,19996562,19996562,,7539943,To which species is Microbicides typically administered?,Human,0.20490746200084686,0,Dairy cattle
C1148798,Activating Transcription Factors,aapp,ADMINISTERED_TO,C0242697,Muscle Fibers,cell,2010,19907005,19907005,,21191620,To which cell types is Activating Transcription Factors typically administered?,T cells,0.2101668119430542,0,Muscle Fibers
